Label,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Number,Street,Side,City,County,State,Zipcode
1,11/21/19 18:07,11/21/19 18:52,33.793888,-84.393303,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30363
1,11/21/19 18:36,11/21/19 19:52,33.741486,-84.418526,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30310
1,11/21/19 18:57,11/21/19 20:42,33.786842,-84.493027,,,0,,Donald Lee Hollowell Pkwy NW,R,Atlanta,Fulton,GA,30331
1,11/21/19 20:02,11/21/19 21:02,33.840649,-84.312286,,,0,,GA-403 S,R,Atlanta,DeKalb,GA,30329
1,11/21/19 20:57,11/21/19 21:26,33.769176,-84.390518,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30308
0,11/21/19 7:47,11/21/19 8:52,33.615799,-84.485229,,,1.299999952,3155,Godby Rd,R,Atlanta,Fulton,GA,30349
1,11/21/19 8:25,11/21/19 9:12,33.656406,-84.497719,,,0,,Camp Creek Pkwy,R,Atlanta,Fulton,GA,30344
0,11/22/19 4:01,11/22/19 5:03,33.745468,-84.390137,,,0.319999993,,GA-401 S,R,Atlanta,Fulton,GA,30312
1,11/22/19 6:25,11/22/19 7:14,33.91296,-84.286179,,,0,,GA-407 W,R,Atlanta,DeKalb,GA,30360
0,11/22/19 6:54,11/22/19 7:38,33.982201,-84.34198,,,0,,GA-400 S,R,Atlanta,Fulton,GA,30350
0,11/22/19 7:22,11/22/19 8:07,33.852581,-84.24646,,,0,,GA-407 E,R,Atlanta,DeKalb,GA,30345
0,11/22/19 7:37,11/22/19 8:39,33.819431,-84.361671,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30324
0,11/22/19 7:39,11/22/19 8:39,33.852207,-84.369438,,,0,,Lenox Rd NE,R,Atlanta,Fulton,GA,30342
0,11/22/19 7:42,11/22/19 8:34,33.874355,-84.446754,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30327
0,11/22/19 13:24,11/22/19 14:24,33.807072,-84.379471,,,0,,GA-403 N,R,Atlanta,Fulton,GA,30309
1,11/22/19 13:26,11/22/19 14:25,33.892574,-84.259048,,,0,,GA-403 S,R,Atlanta,DeKalb,GA,30340
0,11/22/19 15:58,11/22/19 17:12,33.892574,-84.259048,,,0,,GA-403 S,R,Atlanta,DeKalb,GA,30340
1,11/22/19 16:18,11/22/19 17:08,33.912128,-84.379028,,,0,,GA-407 E,R,Atlanta,Fulton,GA,30342
1,11/22/19 17:16,11/22/19 18:01,33.760464,-84.493477,,,0,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,11/22/19 18:28,11/22/19 18:57,33.918056,-84.338028,,,0,,Ashford Dunwoody Rd NE,R,Atlanta,DeKalb,GA,30319
0,11/22/19 19:11,11/22/19 19:55,33.744469,-84.393356,,,0.419999987,414,Central Ave SW,L,Atlanta,Fulton,GA,30312
1,11/22/19 19:12,11/22/19 20:57,33.760464,-84.493477,,,3.420000076,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,11/22/19 20:31,11/22/19 21:39,33.912907,-84.286087,,,3.380000114,,GA-407 W,R,Atlanta,DeKalb,GA,30360
1,11/22/19 20:48,11/22/19 21:48,33.778721,-84.390709,,,0.889999986,,GA-401 N,R,Atlanta,Fulton,GA,30313
1,11/22/19 20:58,11/22/19 21:27,33.7453,-84.349014,,,0,,GA-402 E,R,Atlanta,DeKalb,GA,30316
1,11/22/19 22:56,11/22/19 23:26,33.878902,-84.272636,,,0,,GA-403 N,R,Atlanta,DeKalb,GA,30340
1,11/22/19 7:02,11/22/19 7:48,33.656406,-84.497719,,,0,,Camp Creek Pkwy,R,Atlanta,Fulton,GA,30344
0,11/22/19 8:04,11/22/19 9:20,33.6777,-84.397842,,,1.690000057,,GA-401 N,R,Atlanta,Fulton,GA,30354
1,11/22/19 22:51,11/22/19 23:20,33.666107,-84.417442,,,3.24000001,,GA-403 S,R,Atlanta,Fulton,GA,30354
1,11/23/19 7:29,11/23/19 7:57,33.90276,-84.273949,,,0,,GA-407 E,R,Atlanta,DeKalb,GA,30340
1,11/23/19 7:49,11/23/19 8:48,33.890156,-84.462746,,,0,,GA-407 W,R,Atlanta,Cobb,GA,30339
0,11/23/19 10:20,11/23/19 12:03,33.933723,-84.357491,,,0,,GA-400 N,R,Atlanta,Fulton,GA,30328
0,11/23/19 11:37,11/23/19 13:07,33.745125,-84.390442,,,0,,GA-402 W,R,Atlanta,Fulton,GA,30312
1,11/23/19 11:40,11/23/19 12:08,33.791977,-84.39241,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30363
1,11/23/19 13:16,11/23/19 13:44,33.74324,-84.364929,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30312
1,11/23/19 13:58,11/23/19 14:27,33.760464,-84.493477,,,0,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,11/23/19 15:10,11/23/19 16:55,33.864662,-84.479385,,,0,,GA-407 N,R,Atlanta,Cobb,GA,30339
1,11/23/19 17:25,11/23/19 18:09,33.741161,-84.412354,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30310
1,11/23/19 17:29,11/23/19 17:57,33.721718,-84.39521,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30310
1,11/23/19 18:49,11/23/19 20:45,33.831253,-84.426392,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30327
1,11/23/19 19:13,11/23/19 20:41,33.749161,-84.383759,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30312
1,11/23/19 19:18,11/23/19 20:01,33.901543,-84.443199,,,0,,GA-407 W,R,Atlanta,Cobb,GA,30339
1,11/23/19 19:23,11/23/19 20:52,33.79797,-84.392929,,,0,,GA-13 S,R,Atlanta,Fulton,GA,30309
1,11/23/19 20:31,11/23/19 20:59,33.920238,-84.316612,,,0,,GA-407 E,R,Atlanta,DeKalb,GA,30319
1,11/23/19 8:57,11/23/19 9:23,33.681171,-84.41172,,,0,,Cleveland Ave SW,R,Atlanta,Fulton,GA,30315
1,11/23/19 11:47,11/23/19 12:15,33.681366,-84.411659,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30315
0,11/24/19 12:13,11/24/19 14:13,33.989555,-84.338531,,,0,,GA-400 N,R,Atlanta,Fulton,GA,30350
1,11/24/19 15:23,11/24/19 15:51,33.788696,-84.391579,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30318
1,11/24/19 16:02,11/24/19 17:22,33.909698,-84.428596,,,0,,GA-407 W,R,Atlanta,Fulton,GA,30327
1,11/25/19 5:53,11/25/19 6:39,33.763042,-84.493065,,,0,,GA-407 N,R,Atlanta,Fulton,GA,30331
0,11/25/19 6:29,11/25/19 6:58,33.918999,-84.294403,,,0.529999971,,GA-407 E,R,Atlanta,DeKalb,GA,30341
0,11/25/19 6:44,11/25/19 7:46,33.909698,-84.428596,,,0,,GA-407 W,R,Atlanta,Fulton,GA,30327
0,11/25/19 6:47,11/25/19 7:46,33.769341,-84.389816,,,0,,GA-401 N,R,Atlanta,Fulton,GA,30308
1,11/25/19 7:47,11/25/19 8:47,33.773911,-84.337151,,,0,1594,Fairview Rd NE,L,Atlanta,DeKalb,GA,30307
0,11/25/19 7:47,11/25/19 8:47,33.909698,-84.428596,,,0,,GA-407 W,R,Atlanta,Fulton,GA,30327
0,11/25/19 8:36,11/25/19 10:22,33.766319,-84.52655,,,0,,GA-402 W,R,Atlanta,Fulton,GA,30336
0,11/25/19 10:07,11/25/19 10:52,33.791977,-84.39241,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30363
1,11/25/19 11:34,11/25/19 12:33,33.770229,-84.390518,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30308
1,11/25/19 13:21,11/25/19 13:51,33.721718,-84.39521,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30310
1,11/25/19 13:52,11/25/19 14:33,33.760464,-84.493477,,,0,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,11/25/19 14:45,11/25/19 16:41,33.786842,-84.493027,,,0,,Donald Lee Hollowell Pkwy NW,R,Atlanta,Fulton,GA,30331
1,11/25/19 16:46,11/25/19 17:48,33.810581,-84.372787,,,0,,GA-13 S,R,Atlanta,Fulton,GA,30324
1,11/25/19 17:54,11/25/19 18:39,33.91296,-84.286179,,,0,,GA-407 W,R,Atlanta,DeKalb,GA,30360
1,11/25/19 18:08,11/25/19 18:38,33.745125,-84.390442,,,0,,GA-402 W,R,Atlanta,Fulton,GA,30312
1,11/25/19 18:44,11/25/19 19:14,33.890156,-84.462746,,,0,,GA-407 W,R,Atlanta,Cobb,GA,30339
1,11/25/19 18:51,11/25/19 19:21,33.807072,-84.379471,,,0,,GA-403 N,R,Atlanta,Fulton,GA,30309
1,11/25/19 20:15,11/25/19 20:45,33.803711,-84.409599,,,0,,GA-401 N,R,Atlanta,Fulton,GA,30318
1,11/25/19 21:10,11/25/19 21:57,33.802586,-84.407578,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30318
1,11/25/19 15:56,11/25/19 17:07,33.666107,-84.417442,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30354
1,11/26/19 6:23,11/26/19 7:25,33.89415,-84.453758,,,0,,GA-407 W,R,Atlanta,Cobb,GA,30339
0,11/26/19 6:24,11/26/19 7:25,33.899586,-84.471497,,,0,,GA-401 S,R,Atlanta,Cobb,GA,30339
1,11/26/19 7:02,11/26/19 8:00,33.758312,-84.378456,,,0,,GA-401 N,R,Atlanta,Fulton,GA,30312
1,11/26/19 7:08,11/26/19 7:37,33.765965,-84.38588,,,0,,GA-401 N,R,Atlanta,Fulton,GA,30308
0,11/26/19 7:33,11/26/19 8:32,33.77124,-84.387413,,,0,613,W Peachtree St NW,R,Atlanta,Fulton,GA,30308
0,11/26/19 8:12,11/26/19 9:13,33.902596,-84.359482,,,0,,GA-400 N,R,Atlanta,Fulton,GA,30342
1,11/26/19 13:59,11/26/19 14:28,33.852581,-84.24646,,,0,,GA-407 E,R,Atlanta,DeKalb,GA,30345
1,11/26/19 14:16,11/26/19 15:03,33.915821,-84.406342,,,0,,GA-407 E,R,Atlanta,Fulton,GA,30327
0,11/26/19 15:47,11/26/19 17:07,33.827656,-84.330482,,,0.74000001,2322,N Druid Hills Rd NE,L,Atlanta,DeKalb,GA,30329-3105
1,11/26/19 15:56,11/26/19 16:25,33.915821,-84.406342,,,0,,GA-407 E,R,Atlanta,Fulton,GA,30327
1,11/26/19 16:24,11/26/19 16:53,33.901703,-84.473511,,,0,,I-75 S,R,Atlanta,Cobb,GA,30339
1,11/26/19 17:40,11/26/19 18:25,33.892574,-84.259048,,,0,,GA-403 S,R,Atlanta,DeKalb,GA,30340
1,11/26/19 17:47,11/26/19 18:37,33.890156,-84.462746,,,0,,GA-407 W,R,Atlanta,Cobb,GA,30339
1,11/26/19 19:16,11/26/19 19:46,33.803711,-84.409599,,,0,,GA-401 N,R,Atlanta,Fulton,GA,30318
1,11/26/19 19:58,11/26/19 20:28,33.840649,-84.312286,,,0,,GA-403 S,R,Atlanta,DeKalb,GA,30329
1,11/26/19 20:02,11/26/19 20:31,33.831512,-84.33654,,,0,,GA-403 N,R,Atlanta,DeKalb,GA,30329
1,11/26/19 4:01,11/26/19 5:07,33.683796,-84.310387,,,4.539999962,,GA-407 W,R,Atlanta,DeKalb,GA,30316
1,11/26/19 17:34,11/26/19 21:06,33.617409,-84.437874,,,0,,GA-407 W,R,Atlanta,Clayton,GA,30349
1,11/27/19 7:09,11/27/19 8:14,33.75806,-84.378418,,,0,,GA-401 N,R,Atlanta,Fulton,GA,30312
1,11/27/19 7:13,11/27/19 8:14,33.749161,-84.383759,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30312
1,11/27/19 7:24,11/27/19 8:26,33.721718,-84.39521,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30310
1,11/27/19 7:24,11/27/19 8:38,33.721718,-84.39521,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30310
1,11/27/19 8:11,11/27/19 9:11,33.746017,-84.428406,,,0,,GA-402 W,R,Atlanta,Fulton,GA,30310
1,11/27/19 8:52,11/27/19 10:07,33.840649,-84.312286,,,0,,GA-403 S,R,Atlanta,DeKalb,GA,30329
1,11/27/19 9:41,11/27/19 11:41,33.742668,-84.403442,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30312
1,11/27/19 9:51,11/27/19 10:35,33.901566,-84.473389,,,0,,I-75 S,R,Atlanta,Cobb,GA,30339
1,11/27/19 10:21,11/27/19 11:20,33.798706,-84.488213,,,0,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,11/27/19 10:49,11/27/19 11:48,33.721718,-84.39521,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30310
1,11/27/19 13:12,11/27/19 14:32,33.892574,-84.259048,,,0,,GA-403 S,R,Atlanta,DeKalb,GA,30340
1,11/27/19 13:21,11/27/19 14:07,33.721718,-84.39521,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30310
1,11/27/19 15:52,11/27/19 17:09,33.729877,-84.392487,,,0,,GA-401 N,R,Atlanta,Fulton,GA,30315
1,11/27/19 16:32,11/27/19 17:16,33.743019,-84.365646,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30312
0,11/27/19 17:29,11/27/19 19:02,33.77586,-84.407013,,,0,,Marietta St NW,R,Atlanta,Fulton,GA,30318
0,11/27/19 17:58,11/27/19 19:19,33.773689,-84.330856,,,0,1708,Ponce de Leon Ave NE,L,Atlanta,DeKalb,GA,30307-1736
1,11/27/19 18:11,11/27/19 20:49,33.892574,-84.259048,,,0,,GA-403 S,R,Atlanta,DeKalb,GA,30340
0,11/27/19 18:26,11/27/19 19:48,33.721809,-84.349457,,,0,2401,Village Creek Lndg SE,R,Atlanta,DeKalb,GA,30316-3285
1,11/27/19 18:29,11/27/19 18:58,33.892574,-84.259048,,,0,,GA-403 S,R,Atlanta,DeKalb,GA,30340
1,11/27/19 18:35,11/27/19 19:36,33.752338,-84.379669,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30303
1,11/27/19 18:54,11/27/19 19:39,33.909698,-84.428596,,,0,,GA-407 W,R,Atlanta,Fulton,GA,30327
1,11/27/19 20:07,11/27/19 20:37,33.912086,-84.379356,,,0,,GA-407 E,R,Atlanta,Fulton,GA,30342
1,11/27/19 21:15,11/27/19 22:16,33.744972,-84.397995,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30312
1,11/27/19 23:28,11/28/19 0:16,33.798706,-84.488213,,,1.480000019,,GA-407 S,R,Atlanta,Fulton,GA,30331
0,11/27/19 16:20,11/27/19 17:04,33.617901,-84.449631,,,0,4962,Riverdale Rd,L,Atlanta,Clayton,GA,30337
1,11/27/19 16:53,11/27/19 17:38,33.683674,-84.310257,,,0,,GA-407 E,R,Atlanta,DeKalb,GA,30316
1,11/27/19 20:38,11/27/19 21:07,33.683674,-84.310257,,,0,,GA-407 E,R,Atlanta,DeKalb,GA,30316
0,11/28/19 4:01,11/28/19 4:47,33.80481,-84.412163,,,0,,GA-401 N,R,Atlanta,Fulton,GA,30318
0,11/28/19 6:48,11/28/19 7:44,33.840649,-84.312286,,,0,,GA-403 S,R,Atlanta,DeKalb,GA,30329
1,11/29/19 4:05,11/29/19 4:46,33.766396,-84.526817,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30336
1,11/29/19 4:46,11/29/19 6:10,33.902527,-84.273552,,,0,,GA-407 E,R,Atlanta,DeKalb,GA,30340
1,11/29/19 18:54,11/29/19 19:24,33.79797,-84.392929,,,0,,GA-13 S,R,Atlanta,Fulton,GA,30309
1,11/29/19 20:34,11/29/19 21:19,33.892628,-84.258057,,,5.150000095,,GA-403 S,R,Atlanta,DeKalb,GA,30340
1,11/29/19 23:46,11/30/19 1:31,33.901348,-84.244087,,,3.529999971,,Pleasantdale Rd,R,Atlanta,DeKalb,GA,30340
1,11/30/19 10:52,11/30/19 11:52,33.729427,-84.502541,,,0,,GA-407 S,R,Atlanta,Fulton,GA,30311
1,11/30/19 12:12,11/30/19 12:42,33.900642,-84.245224,,,0,,GA-403 S,R,Atlanta,DeKalb,GA,30340
1,11/30/19 12:13,11/30/19 13:43,33.735931,-84.392288,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30315
1,11/30/19 12:21,11/30/19 12:50,33.808479,-84.417816,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30318
1,11/30/19 18:07,11/30/19 18:50,33.892574,-84.259048,,,0,,GA-403 S,R,Atlanta,DeKalb,GA,30340
1,11/30/19 18:09,11/30/19 21:08,33.802113,-84.38665,,,0,,GA-403 N,R,Atlanta,Fulton,GA,30309
1,11/30/19 19:42,11/30/19 20:10,33.907368,-84.280716,,,0,,GA-407 E,R,Atlanta,DeKalb,GA,30360
1,11/30/19 19:49,11/30/19 22:05,33.749161,-84.383759,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30312
1,11/30/19 20:44,11/30/19 21:14,33.912323,-84.379356,,,0,,GA-407 W,R,Atlanta,Fulton,GA,30342
0,11/30/19 21:22,11/30/19 22:05,33.765965,-84.38588,,,0,,GA-401 N,R,Atlanta,Fulton,GA,30308
1,11/30/19 11:14,11/30/19 11:59,33.629696,-84.45578,,,0,,GA-403 N,R,Atlanta,Clayton,GA,30337
1,11/30/19 19:44,11/30/19 20:14,33.619953,-84.461029,,,0,,GA-407 W,R,Atlanta,Fulton,GA,30337
1,9/30/19 5:25,9/30/19 6:29,33.73682,-84.392593,,,0,,Pulliam St SW,R,Atlanta,Fulton,GA,30312
1,9/30/19 5:54,9/30/19 7:20,33.764496,-84.385117,,,0,60,Ralph McGill Blvd NE,L,Atlanta,Fulton,GA,30308
0,9/30/19 5:56,9/30/19 8:02,33.885021,-84.25116,,,0,,GA-407 W,R,Atlanta,DeKalb,GA,30341
1,9/30/19 6:17,9/30/19 7:48,33.902847,-84.274109,,,0,,GA-407 E,R,Atlanta,DeKalb,GA,30340
0,9/30/19 6:37,9/30/19 7:37,33.910213,-84.36409,,,0,,GA-407 W,R,Atlanta,Fulton,GA,30342
1,9/30/19 7:15,9/30/19 7:52,33.872913,-84.445366,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30327
1,9/30/19 7:47,9/30/19 8:49,33.864948,-84.439552,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30327
0,9/30/19 8:11,9/30/19 9:13,33.739643,-84.328194,,,0,,GA-402 E,R,Atlanta,DeKalb,GA,30316
0,9/30/19 8:14,9/30/19 9:14,33.729939,-84.392303,,,0,,GA-401 N,R,Atlanta,Fulton,GA,30315
0,9/30/19 8:22,9/30/19 9:23,33.852207,-84.369438,,,0,,Lenox Rd NE,R,Atlanta,Fulton,GA,30342
1,9/30/19 8:23,9/30/19 9:08,33.901192,-84.244339,,,0,,Pleasantdale Rd,R,Atlanta,DeKalb,GA,30340
0,9/30/19 9:43,9/30/19 10:44,33.89275,-84.259178,,,0,,GA-407 W,R,Atlanta,DeKalb,GA,30340
1,9/30/19 11:28,9/30/19 12:17,33.778721,-84.390709,,,0,,GA-401 N,R,Atlanta,Fulton,GA,30313
1,9/30/19 14:32,9/30/19 16:03,33.777416,-84.496071,,,0,,GA-407 N,R,Atlanta,Fulton,GA,30318
1,9/30/19 15:04,9/30/19 15:49,33.912128,-84.379028,,,0,,GA-407 E,R,Atlanta,Fulton,GA,30342
1,9/30/19 15:31,9/30/19 16:32,33.798706,-84.488213,,,1.480000019,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,9/30/19 16:40,9/30/19 17:24,33.796696,-84.393639,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30309
0,9/30/19 17:15,9/30/19 18:14,33.757893,-84.469406,,,0,,Hamilton E Holmes Dr NW,R,Atlanta,Fulton,GA,30318
0,9/30/19 18:36,9/30/19 19:50,33.786842,-84.493027,,,0,,Donald Lee Hollowell Pkwy NW,R,Atlanta,Fulton,GA,30331
1,10/1/19 4:00,10/1/19 4:47,33.749607,-84.442635,,,0,,GA-402 W,R,Atlanta,Fulton,GA,30314
1,10/1/19 7:13,10/1/19 7:42,33.918056,-84.338028,,,0,,Ashford Dunwoody Rd NE,R,Atlanta,DeKalb,GA,30319
0,10/1/19 7:49,10/1/19 8:19,33.749161,-84.383759,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30312
1,10/1/19 7:50,10/1/19 8:53,33.86433,-84.289238,,,0,,GA-403 S,R,Atlanta,DeKalb,GA,30345
1,10/1/19 8:52,10/1/19 10:08,33.791965,-84.39241,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30309
1,10/1/19 10:54,10/1/19 11:53,33.749161,-84.383759,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30312
1,10/1/19 11:05,10/1/19 13:21,33.745125,-84.390442,,,0,,GA-402 W,R,Atlanta,Fulton,GA,30312
0,10/1/19 14:08,10/1/19 14:53,33.801102,-84.387367,,,0,,GA-13 S,R,Atlanta,Fulton,GA,30309
1,10/1/19 15:28,10/1/19 16:14,33.765965,-84.38588,,,0,,GA-401 N,R,Atlanta,Fulton,GA,30308
1,10/1/19 15:48,10/1/19 16:36,33.743431,-84.365341,,,0,,GA-402 W,R,Atlanta,Fulton,GA,30312
1,10/1/19 16:58,10/1/19 17:58,33.741161,-84.412354,,,0.419999987,,GA-402 E,R,Atlanta,Fulton,GA,30310
1,10/1/19 17:18,10/1/19 18:02,33.765076,-84.493866,,,0,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,10/1/19 17:40,10/1/19 18:10,33.852581,-84.24646,,,0,,GA-407 E,R,Atlanta,DeKalb,GA,30345
1,10/1/19 18:46,10/1/19 19:16,33.769341,-84.389816,,,0,,GA-401 N,R,Atlanta,Fulton,GA,30308
1,10/1/19 18:59,10/1/19 19:28,33.630909,-84.392899,,,0,,GA-407 W,R,Atlanta,Clayton,GA,30354
0,10/2/19 6:12,10/2/19 7:46,33.840801,-84.311699,,,0,,GA-403 S,R,Atlanta,DeKalb,GA,30329
1,10/2/19 6:32,10/2/19 7:49,33.911549,-84.47908,,,0,,GA-401 S,R,Atlanta,Cobb,GA,30339
0,10/2/19 6:59,10/2/19 7:53,33.982201,-84.34198,,,0,,GA-400 S,R,Atlanta,Fulton,GA,30350
0,10/2/19 7:09,10/2/19 7:53,33.95472,-84.357025,,,0,,GA-400 N,R,Atlanta,Fulton,GA,30328
1,10/2/19 7:44,10/2/19 9:21,33.831512,-84.33654,,,0,,GA-403 N,R,Atlanta,DeKalb,GA,30329
1,10/2/19 8:30,10/2/19 10:30,33.893719,-84.25766,,,0.779999971,,GA-403 S,R,Atlanta,DeKalb,GA,30340
1,10/2/19 8:29,10/2/19 9:16,33.896152,-84.450974,,,0,,GA-407 E,R,Atlanta,Cobb,GA,30339
0,10/2/19 8:33,10/2/19 9:19,33.912685,-84.286293,,,0,,GA-407 E,R,Atlanta,DeKalb,GA,30360
1,10/2/19 9:27,10/2/19 10:11,33.80283,-84.407166,,,0,,GA-401 N,R,Atlanta,Fulton,GA,30318
0,10/2/19 9:47,10/2/19 10:32,33.902966,-84.359268,,,0,,GA-400 N,R,Atlanta,Fulton,GA,30342
0,10/2/19 10:28,10/2/19 10:58,33.982201,-84.34198,,,0,,GA-400 S,R,Atlanta,Fulton,GA,30350
1,10/2/19 15:48,10/2/19 17:03,33.791965,-84.39241,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30309
1,10/2/19 16:49,10/2/19 18:19,33.840801,-84.311699,,,3.549999952,,GA-403 S,R,Atlanta,DeKalb,GA,30329
1,10/2/19 18:24,10/2/19 19:45,33.910213,-84.36409,,,0,,GA-407 W,R,Atlanta,Fulton,GA,30342
1,10/2/19 18:48,10/2/19 19:47,33.74147,-84.418015,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30310
0,10/2/19 6:57,10/2/19 7:42,33.617413,-84.43782,,,0,,GA-407 W,R,Atlanta,Clayton,GA,30349
1,10/2/19 22:46,10/2/19 23:15,33.658638,-84.36132,,,0,,GA-407 E,R,Atlanta,Fulton,GA,30354
1,10/3/19 6:51,10/3/19 7:50,33.743694,-84.391457,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30312
0,10/3/19 7:00,10/3/19 7:59,33.976246,-84.34494,,,0,,GA-400 S,R,Atlanta,Fulton,GA,30350
1,10/3/19 7:33,10/3/19 8:32,33.721718,-84.39521,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30310
1,10/3/19 7:47,10/3/19 8:46,33.765965,-84.38588,,,0,,GA-401 N,R,Atlanta,Fulton,GA,30308
0,10/3/19 7:52,10/3/19 8:51,33.839802,-84.316765,,,0,,GA-403 N,R,Atlanta,DeKalb,GA,30329
0,10/3/19 8:17,10/3/19 9:17,33.837257,-84.359337,,,0,,GA-400 N,R,Atlanta,Fulton,GA,30324
0,10/3/19 8:17,10/3/19 9:17,33.837257,-84.359337,,,0,,GA-400 N,R,Atlanta,Fulton,GA,30324
0,10/3/19 8:26,10/3/19 10:23,33.740181,-84.349258,,,0,514,Moreland Ave SE,L,Atlanta,DeKalb,GA,30316-1927
0,10/3/19 8:34,10/3/19 9:33,33.789276,-84.391685,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30318
1,10/3/19 8:44,10/3/19 9:43,33.721718,-84.39521,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30310
1,10/3/19 8:49,10/3/19 11:19,33.884438,-84.455307,,,0,,Overton Park Dr,R,Atlanta,Cobb,GA,30339
1,10/3/19 8:58,10/3/19 11:06,33.758015,-84.378929,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30308
1,10/3/19 9:33,10/3/19 11:37,33.721718,-84.39521,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30310
1,10/3/19 9:34,10/3/19 12:18,33.803696,-84.409554,,,3.730000019,,GA-401 N,R,Atlanta,Fulton,GA,30318
1,10/3/19 9:45,10/3/19 12:22,33.904781,-84.434814,,,0,,GA-407 W,R,Atlanta,Fulton,GA,30339
1,10/3/19 10:51,10/3/19 12:18,33.848846,-84.430992,,,0,,W Paces Ferry Rd NW,R,Atlanta,Fulton,GA,30327
1,10/3/19 15:51,10/3/19 17:44,33.766319,-84.52655,,,0,,GA-402 W,R,Atlanta,Fulton,GA,30336
1,10/3/19 16:19,10/3/19 16:48,33.823891,-84.352058,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30324
0,10/3/19 16:15,10/3/19 22:10,33.772572,-84.380241,,,0.140000001,648,Myrtle St NE,L,Atlanta,Fulton,GA,30308
1,10/3/19 16:54,10/3/19 18:14,33.906185,-84.358948,,,0,875,Johnson Ferry Rd NE,R,Atlanta,Fulton,GA,30342-1410
1,10/3/19 17:27,10/3/19 17:56,33.920219,-84.311584,,,0,,GA-407 E,R,Atlanta,DeKalb,GA,30341
1,10/3/19 17:41,10/3/19 20:18,33.86171,-84.291573,,,0,,GA-403 N,R,Atlanta,DeKalb,GA,30345
1,10/3/19 18:14,10/3/19 19:48,33.766319,-84.52655,,,2.24000001,,GA-402 W,R,Atlanta,Fulton,GA,30336
1,10/3/19 19:30,10/3/19 20:30,33.890076,-84.46106,,,0,,GA-407 E,R,Atlanta,Cobb,GA,30339
1,10/3/19 20:20,10/3/19 21:08,33.902557,-84.273605,,,0,,GA-407 E,R,Atlanta,DeKalb,GA,30340
1,10/3/19 7:14,10/3/19 8:43,33.63694,-84.398109,,,0,,Airline Museum Way,R,Atlanta,Clayton,GA,30354
1,10/3/19 7:40,10/3/19 8:40,33.618107,-84.456078,,,0,,GA-407 E,R,Atlanta,Clayton,GA,30337
0,10/3/19 7:48,10/3/19 8:48,33.629505,-84.455757,,,0,,Riverdale Rd,R,Atlanta,Clayton,GA,30337
